real world time stamp: 2023-06-21 14:26:20.602254	frame = 1	 simulation time = 0000000	 ego_vehicle speed = 0.00000	 ego_vehicle location = 0.0000000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603356	frame = 24	 simulation time = 0.46000	 ego_vehicle speed = 2.66800	 ego_vehicle location = 1.2539600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603394	frame = 25	 simulation time = 0.48000	 ego_vehicle speed = 2.78400	 ego_vehicle location = 1.3641600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603431	frame = 26	 simulation time = 0.50000	 ego_vehicle speed = 2.90000	 ego_vehicle location = 1.4790000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603469	frame = 27	 simulation time = 0.52000	 ego_vehicle speed = 3.01600	 ego_vehicle location = 1.5984800	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603505	frame = 28	 simulation time = 0.54000	 ego_vehicle speed = 3.13200	 ego_vehicle location = 1.7226000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603541	frame = 29	 simulation time = 0.56000	 ego_vehicle speed = 3.24800	 ego_vehicle location = 1.8513600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603578	frame = 30	 simulation time = 0.58000	 ego_vehicle speed = 3.36400	 ego_vehicle location = 1.9847600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603613	frame = 31	 simulation time = 0.60000	 ego_vehicle speed = 3.48000	 ego_vehicle location = 2.1228000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603647	frame = 32	 simulation time = 0.62000	 ego_vehicle speed = 3.59600	 ego_vehicle location = 2.2654800	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603684	frame = 33	 simulation time = 0.64000	 ego_vehicle speed = 3.71200	 ego_vehicle location = 2.4128000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603720	frame = 34	 simulation time = 0.66000	 ego_vehicle speed = 3.82800	 ego_vehicle location = 2.5647600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603755	frame = 35	 simulation time = 0.68000	 ego_vehicle speed = 3.94400	 ego_vehicle location = 2.7213600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603790	frame = 36	 simulation time = 0.70000	 ego_vehicle speed = 4.06000	 ego_vehicle location = 2.8826000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603826	frame = 37	 simulation time = 0.72000	 ego_vehicle speed = 4.17600	 ego_vehicle location = 3.0484800	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603861	frame = 38	 simulation time = 0.74000	 ego_vehicle speed = 4.29200	 ego_vehicle location = 3.2190000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603896	frame = 39	 simulation time = 0.76000	 ego_vehicle speed = 4.40800	 ego_vehicle location = 3.3941600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603932	frame = 40	 simulation time = 0.78000	 ego_vehicle speed = 4.52400	 ego_vehicle location = 3.5739600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.603968	frame = 41	 simulation time = 0.80000	 ego_vehicle speed = 4.64000	 ego_vehicle location = 3.7584000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604003	frame = 42	 simulation time = 0.82000	 ego_vehicle speed = 4.75600	 ego_vehicle location = 3.9474800	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604039	frame = 43	 simulation time = 0.84000	 ego_vehicle speed = 4.87200	 ego_vehicle location = 4.1412000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604073	frame = 44	 simulation time = 0.86000	 ego_vehicle speed = 4.98800	 ego_vehicle location = 4.3395600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604110	frame = 45	 simulation time = 0.88000	 ego_vehicle speed = 5.10400	 ego_vehicle location = 4.5425600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604145	frame = 46	 simulation time = 0.90000	 ego_vehicle speed = 5.22000	 ego_vehicle location = 4.7502000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604185	frame = 47	 simulation time = 0.92000	 ego_vehicle speed = 5.33600	 ego_vehicle location = 4.9624800	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604224	frame = 48	 simulation time = 0.94000	 ego_vehicle speed = 5.45200	 ego_vehicle location = 5.1794000	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604262	frame = 49	 simulation time = 0.96000	 ego_vehicle speed = 5.56800	 ego_vehicle location = 5.4009600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604298	frame = 50	 simulation time = 0.98000	 ego_vehicle speed = 5.68400	 ego_vehicle location = 5.6271600	 next light status = 50green
real world time stamp: 2023-06-21 14:26:20.604333	frame = 51	 simulation time = 1.00000	 ego_vehicle speed = 5.80000	 ego_vehicle location = 5.8580000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604369	frame = 52	 simulation time = 1.02000	 ego_vehicle speed = 5.91600	 ego_vehicle location = 6.0934800	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604404	frame = 53	 simulation time = 1.04000	 ego_vehicle speed = 6.03200	 ego_vehicle location = 6.3336000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604439	frame = 54	 simulation time = 1.06000	 ego_vehicle speed = 6.14800	 ego_vehicle location = 6.5783600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604474	frame = 55	 simulation time = 1.08000	 ego_vehicle speed = 6.26400	 ego_vehicle location = 6.8277600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604508	frame = 56	 simulation time = 1.10000	 ego_vehicle speed = 6.38000	 ego_vehicle location = 7.0818000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604543	frame = 57	 simulation time = 1.12000	 ego_vehicle speed = 6.49600	 ego_vehicle location = 7.3404800	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604577	frame = 58	 simulation time = 1.14000	 ego_vehicle speed = 6.61200	 ego_vehicle location = 7.6038000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604611	frame = 59	 simulation time = 1.16000	 ego_vehicle speed = 6.72800	 ego_vehicle location = 7.8717600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604647	frame = 60	 simulation time = 1.18000	 ego_vehicle speed = 6.84400	 ego_vehicle location = 8.1443600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604689	frame = 61	 simulation time = 1.20000	 ego_vehicle speed = 6.96000	 ego_vehicle location = 8.4216000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604728	frame = 62	 simulation time = 1.22000	 ego_vehicle speed = 7.07600	 ego_vehicle location = 8.7034800	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604764	frame = 63	 simulation time = 1.24000	 ego_vehicle speed = 7.19200	 ego_vehicle location = 8.9900000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604799	frame = 64	 simulation time = 1.26000	 ego_vehicle speed = 7.30800	 ego_vehicle location = 9.2811600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604835	frame = 65	 simulation time = 1.28000	 ego_vehicle speed = 7.42400	 ego_vehicle location = 9.5769600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604871	frame = 66	 simulation time = 1.30000	 ego_vehicle speed = 7.54000	 ego_vehicle location = 9.8774000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604908	frame = 67	 simulation time = 1.32000	 ego_vehicle speed = 7.65600	 ego_vehicle location = 10.182480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604944	frame = 68	 simulation time = 1.34000	 ego_vehicle speed = 7.77200	 ego_vehicle location = 10.492200	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.604980	frame = 69	 simulation time = 1.36000	 ego_vehicle speed = 7.88800	 ego_vehicle location = 10.806560	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605027	frame = 70	 simulation time = 1.38000	 ego_vehicle speed = 8.00400	 ego_vehicle location = 11.125560	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605069	frame = 71	 simulation time = 1.40000	 ego_vehicle speed = 8.12000	 ego_vehicle location = 11.449200	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605105	frame = 72	 simulation time = 1.42000	 ego_vehicle speed = 8.23600	 ego_vehicle location = 11.777480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605141	frame = 73	 simulation time = 1.44000	 ego_vehicle speed = 8.35200	 ego_vehicle location = 12.110400	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605176	frame = 74	 simulation time = 1.46000	 ego_vehicle speed = 8.46800	 ego_vehicle location = 12.447960	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605212	frame = 75	 simulation time = 1.48000	 ego_vehicle speed = 8.58400	 ego_vehicle location = 12.790160	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605248	frame = 76	 simulation time = 1.50000	 ego_vehicle speed = 8.70000	 ego_vehicle location = 13.137000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605283	frame = 77	 simulation time = 1.52000	 ego_vehicle speed = 8.81600	 ego_vehicle location = 13.488480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605319	frame = 78	 simulation time = 1.54000	 ego_vehicle speed = 8.93200	 ego_vehicle location = 13.844600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605354	frame = 79	 simulation time = 1.56000	 ego_vehicle speed = 9.04800	 ego_vehicle location = 14.205360	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605389	frame = 80	 simulation time = 1.58000	 ego_vehicle speed = 9.16400	 ego_vehicle location = 14.570760	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605424	frame = 81	 simulation time = 1.60000	 ego_vehicle speed = 9.28000	 ego_vehicle location = 14.940800	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605459	frame = 82	 simulation time = 1.62000	 ego_vehicle speed = 9.39600	 ego_vehicle location = 15.315480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605494	frame = 83	 simulation time = 1.64000	 ego_vehicle speed = 9.51200	 ego_vehicle location = 15.694800	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605529	frame = 84	 simulation time = 1.66000	 ego_vehicle speed = 9.62800	 ego_vehicle location = 16.078760	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605565	frame = 85	 simulation time = 1.68000	 ego_vehicle speed = 9.74400	 ego_vehicle location = 16.467360	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605601	frame = 86	 simulation time = 1.70000	 ego_vehicle speed = 9.86000	 ego_vehicle location = 16.860600	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605661	frame = 87	 simulation time = 1.72000	 ego_vehicle speed = 9.97600	 ego_vehicle location = 17.258480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605705	frame = 88	 simulation time = 1.74000	 ego_vehicle speed = 10.0920	 ego_vehicle location = 17.661000	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605742	frame = 89	 simulation time = 1.76000	 ego_vehicle speed = 10.2080	 ego_vehicle location = 18.068160	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605777	frame = 90	 simulation time = 1.78000	 ego_vehicle speed = 10.3240	 ego_vehicle location = 18.479960	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605813	frame = 91	 simulation time = 1.80000	 ego_vehicle speed = 10.4400	 ego_vehicle location = 18.896400	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605849	frame = 92	 simulation time = 1.82000	 ego_vehicle speed = 10.5560	 ego_vehicle location = 19.317480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605888	frame = 93	 simulation time = 1.84000	 ego_vehicle speed = 10.6720	 ego_vehicle location = 19.743200	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605923	frame = 94	 simulation time = 1.86000	 ego_vehicle speed = 10.7880	 ego_vehicle location = 20.173560	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605958	frame = 95	 simulation time = 1.88000	 ego_vehicle speed = 10.9040	 ego_vehicle location = 20.608560	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.605993	frame = 96	 simulation time = 1.90000	 ego_vehicle speed = 11.0200	 ego_vehicle location = 21.048200	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.606028	frame = 97	 simulation time = 1.92000	 ego_vehicle speed = 11.1360	 ego_vehicle location = 21.492480	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.606063	frame = 98	 simulation time = 1.94000	 ego_vehicle speed = 11.2520	 ego_vehicle location = 21.941400	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.606097	frame = 99	 simulation time = 1.96000	 ego_vehicle speed = 11.3680	 ego_vehicle location = 22.394960	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.606132	frame = 100	 simulation time = 1.98000	 ego_vehicle speed = 11.4840	 ego_vehicle location = 22.853160	 next light status = 49green
real world time stamp: 2023-06-21 14:26:20.606166	frame = 101	 simulation time = 2.00000	 ego_vehicle speed = 11.6000	 ego_vehicle location = 23.316000	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606201	frame = 102	 simulation time = 2.02000	 ego_vehicle speed = 11.7160	 ego_vehicle location = 23.783480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606235	frame = 103	 simulation time = 2.04000	 ego_vehicle speed = 11.8320	 ego_vehicle location = 24.255600	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606270	frame = 104	 simulation time = 2.06000	 ego_vehicle speed = 11.9480	 ego_vehicle location = 24.732360	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606309	frame = 105	 simulation time = 2.08000	 ego_vehicle speed = 12.0640	 ego_vehicle location = 25.213760	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606345	frame = 106	 simulation time = 2.10000	 ego_vehicle speed = 12.1800	 ego_vehicle location = 25.699800	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606381	frame = 107	 simulation time = 2.12000	 ego_vehicle speed = 12.2960	 ego_vehicle location = 26.190480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606416	frame = 108	 simulation time = 2.14000	 ego_vehicle speed = 12.4120	 ego_vehicle location = 26.685800	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606451	frame = 109	 simulation time = 2.16000	 ego_vehicle speed = 12.5280	 ego_vehicle location = 27.185760	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606486	frame = 110	 simulation time = 2.18000	 ego_vehicle speed = 12.6440	 ego_vehicle location = 27.690360	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606520	frame = 111	 simulation time = 2.20000	 ego_vehicle speed = 12.7600	 ego_vehicle location = 28.199600	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606555	frame = 112	 simulation time = 2.22000	 ego_vehicle speed = 12.8760	 ego_vehicle location = 28.713480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606590	frame = 113	 simulation time = 2.24000	 ego_vehicle speed = 12.9920	 ego_vehicle location = 29.232000	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606625	frame = 114	 simulation time = 2.26000	 ego_vehicle speed = 13.1080	 ego_vehicle location = 29.755160	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606663	frame = 115	 simulation time = 2.28000	 ego_vehicle speed = 13.2240	 ego_vehicle location = 30.282960	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606701	frame = 116	 simulation time = 2.30000	 ego_vehicle speed = 13.3400	 ego_vehicle location = 30.815400	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606737	frame = 117	 simulation time = 2.32000	 ego_vehicle speed = 13.4560	 ego_vehicle location = 31.352480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606773	frame = 118	 simulation time = 2.34000	 ego_vehicle speed = 13.5720	 ego_vehicle location = 31.894200	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606807	frame = 119	 simulation time = 2.36000	 ego_vehicle speed = 13.6880	 ego_vehicle location = 32.440560	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606842	frame = 120	 simulation time = 2.38000	 ego_vehicle speed = 13.8040	 ego_vehicle location = 32.991560	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606877	frame = 121	 simulation time = 2.40000	 ego_vehicle speed = 13.9200	 ego_vehicle location = 33.547200	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606911	frame = 122	 simulation time = 2.42000	 ego_vehicle speed = 14.0360	 ego_vehicle location = 34.107480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606945	frame = 123	 simulation time = 2.44000	 ego_vehicle speed = 14.1520	 ego_vehicle location = 34.672400	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.606979	frame = 124	 simulation time = 2.46000	 ego_vehicle speed = 14.2680	 ego_vehicle location = 35.241960	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607012	frame = 125	 simulation time = 2.48000	 ego_vehicle speed = 14.3840	 ego_vehicle location = 35.816160	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607046	frame = 126	 simulation time = 2.50000	 ego_vehicle speed = 14.5000	 ego_vehicle location = 36.395000	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607080	frame = 127	 simulation time = 2.52000	 ego_vehicle speed = 14.6160	 ego_vehicle location = 36.978480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607114	frame = 128	 simulation time = 2.54000	 ego_vehicle speed = 14.7320	 ego_vehicle location = 37.566600	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607149	frame = 129	 simulation time = 2.56000	 ego_vehicle speed = 14.8480	 ego_vehicle location = 38.159360	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607183	frame = 130	 simulation time = 2.58000	 ego_vehicle speed = 14.9640	 ego_vehicle location = 38.756760	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607216	frame = 131	 simulation time = 2.60000	 ego_vehicle speed = 15.0800	 ego_vehicle location = 39.358800	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607251	frame = 132	 simulation time = 2.62000	 ego_vehicle speed = 15.1960	 ego_vehicle location = 39.965480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607285	frame = 133	 simulation time = 2.64000	 ego_vehicle speed = 15.3120	 ego_vehicle location = 40.576800	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607319	frame = 134	 simulation time = 2.66000	 ego_vehicle speed = 15.4280	 ego_vehicle location = 41.192760	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607353	frame = 135	 simulation time = 2.68000	 ego_vehicle speed = 15.5440	 ego_vehicle location = 41.813360	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607387	frame = 136	 simulation time = 2.70000	 ego_vehicle speed = 15.6600	 ego_vehicle location = 42.438600	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607421	frame = 137	 simulation time = 2.72000	 ego_vehicle speed = 15.7760	 ego_vehicle location = 43.068480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607458	frame = 138	 simulation time = 2.74000	 ego_vehicle speed = 15.8920	 ego_vehicle location = 43.703000	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607492	frame = 139	 simulation time = 2.76000	 ego_vehicle speed = 16.0080	 ego_vehicle location = 44.342160	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607526	frame = 140	 simulation time = 2.78000	 ego_vehicle speed = 16.1240	 ego_vehicle location = 44.985960	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607561	frame = 141	 simulation time = 2.80000	 ego_vehicle speed = 16.2400	 ego_vehicle location = 45.634400	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607595	frame = 142	 simulation time = 2.82000	 ego_vehicle speed = 16.3560	 ego_vehicle location = 46.287480	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607628	frame = 143	 simulation time = 2.84000	 ego_vehicle speed = 16.4720	 ego_vehicle location = 46.945200	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607664	frame = 144	 simulation time = 2.86000	 ego_vehicle speed = 16.5880	 ego_vehicle location = 47.607560	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607698	frame = 145	 simulation time = 2.88000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 48.273814	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607732	frame = 146	 simulation time = 2.90000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 48.940482	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607767	frame = 147	 simulation time = 2.92000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 49.607150	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607801	frame = 148	 simulation time = 2.94000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 50.273818	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607835	frame = 149	 simulation time = 2.96000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 50.940486	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607869	frame = 150	 simulation time = 2.98000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 51.607154	 next light status = 48green
real world time stamp: 2023-06-21 14:26:20.607902	frame = 151	 simulation time = 3.00000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 52.273822	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.607936	frame = 152	 simulation time = 3.02000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 52.940490	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.607970	frame = 153	 simulation time = 3.04000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 53.607158	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608004	frame = 154	 simulation time = 3.06000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 54.273826	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608037	frame = 155	 simulation time = 3.08000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 54.940494	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608071	frame = 156	 simulation time = 3.10000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 55.607162	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608104	frame = 157	 simulation time = 3.12000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 56.273830	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608139	frame = 158	 simulation time = 3.14000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 56.940498	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608174	frame = 159	 simulation time = 3.16000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 57.607166	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608208	frame = 160	 simulation time = 3.18000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 58.273834	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608245	frame = 161	 simulation time = 3.20000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 58.940502	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608282	frame = 162	 simulation time = 3.22000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 59.607170	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608316	frame = 163	 simulation time = 3.24000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 60.273838	 next light status = 47green
real world time stamp: 2023-06-21 14:26:20.608351	frame = 164	 simulation time = 3.26000	 ego_vehicle speed = 16.6667	 ego_vehicle location = 60.940506	 next light status = 47green
